Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
150200,Wired Headphones,1,11.99,1/25/2019 6:23,"94 Cherry St, Los Angeles, CA 90001"
143180,USB-C Charging Cable,1,11.95,1/25/2019 6:26,"866 Chestnut St, San Francisco, CA 94016"
147742,USB-C Charging Cable,1,11.95,1/25/2019 6:57,"871 9th St, Austin, TX 73301"
149764,20in Monitor,1,109.99,1/25/2019 7:28,"505 Lakeview St, Portland, OR 97035"
142468,Apple Airpods Headphones,1,150,1/25/2019 7:35,"209 South St, Seattle, WA 98101"
142673,Macbook Pro Laptop,1,1700,1/25/2019 7:38,"985 Jefferson St, San Francisco, CA 94016"
147179,Lightning Charging Cable,1,14.95,1/25/2019 7:45,"250 11th St, New York City, NY 10001"
147179,AA Batteries (4-pack),2,3.84,1/25/2019 7:45,"250 11th St, New York City, NY 10001"
144476,AA Batteries (4-pack),1,3.84,1/25/2019 8:02,"239 Hickory St, Los Angeles, CA 90001"
146294,AA Batteries (4-pack),1,3.84,1/25/2019 8:02,"440 5th St, San Francisco, CA 94016"
141294,Bose SoundSport Headphones,1,99.99,1/25/2019 8:12,"907 Highland St, San Francisco, CA 94016"
143812,Bose SoundSport Headphones,1,99.99,1/25/2019 8:14,"194 Cedar St, Boston, MA 02215"
146806,34in Ultrawide Monitor,1,379.99,1/25/2019 8:22,"698 12th St, San Francisco, CA 94016"
142676,AA Batteries (4-pack),1,3.84,1/25/2019 8:24,"449 Main St, Portland, OR 97035"
145334,Google Phone,1,600,1/25/2019 8:26,"338 11th St, Atlanta, GA 30301"
147119,Lightning Charging Cable,1,14.95,1/25/2019 8:28,"756 9th St, Atlanta, GA 30301"
145999,Wired Headphones,1,11.99,1/25/2019 8:55,"18 Forest St, New York City, NY 10001"
149012,USB-C Charging Cable,1,11.95,1/25/2019 9:00,"284 Cherry St, San Francisco, CA 94016"
149599,USB-C Charging Cable,1,11.95,1/25/2019 9:00,"743 Washington St, San Francisco, CA 94016"
147137,AA Batteries (4-pack),1,3.84,1/25/2019 9:08,"744 Hickory St, Dallas, TX 75001"
148311,27in FHD Monitor,1,149.99,1/25/2019 9:12,"968 Forest St, San Francisco, CA 94016"
147714,USB-C Charging Cable,1,11.95,1/25/2019 9:14,"499 Jackson St, Dallas, TX 75001"
143339,AA Batteries (4-pack),1,3.84,1/25/2019 9:15,"385 10th St, San Francisco, CA 94016"
147697,Lightning Charging Cable,2,14.95,1/25/2019 9:28,"169 6th St, Los Angeles, CA 90001"
146656,AAA Batteries (4-pack),2,2.99,1/25/2019 9:38,"881 Elm St, Seattle, WA 98101"
147460,Apple Airpods Headphones,1,150,1/25/2019 9:38,"620 5th St, San Francisco, CA 94016"
142412,20in Monitor,1,109.99,1/25/2019 9:40,"503 Meadow St, Portland, OR 97035"
146946,iPhone,1,700,1/25/2019 9:46,"425 14th St, San Francisco, CA 94016"
146946,Wired Headphones,1,11.99,1/25/2019 9:46,"425 14th St, San Francisco, CA 94016"
147104,34in Ultrawide Monitor,1,379.99,1/25/2019 9:51,"456 Madison St, Los Angeles, CA 90001"
145871,USB-C Charging Cable,1,11.95,1/25/2019 9:57,"573 Jefferson St, New York City, NY 10001"
150458,27in 4K Gaming Monitor,1,389.99,1/25/2019 10:01,"917 10th St, San Francisco, CA 94016"
147080,Macbook Pro Laptop,1,1700,1/25/2019 10:10,"827 Lakeview St, Portland, OR 97035"
145830,AA Batteries (4-pack),1,3.84,1/25/2019 10:16,"379 8th St, Austin, TX 73301"
144980,Lightning Charging Cable,2,14.95,1/25/2019 10:17,"533 Wilson St, Austin, TX 73301"
147443,AAA Batteries (4-pack),1,2.99,1/25/2019 10:17,"277 Dogwood St, New York City, NY 10001"
146138,USB-C Charging Cable,1,11.95,1/25/2019 10:25,"919 6th St, San Francisco, CA 94016"
148105,AAA Batteries (4-pack),2,2.99,1/25/2019 10:40,"377 Church St, Dallas, TX 75001"
148994,27in FHD Monitor,1,149.99,1/25/2019 10:42,"354 Adams St, Austin, TX 73301"
143331,Wired Headphones,1,11.99,1/25/2019 10:47,"966 West St, Seattle, WA 98101"
141543,Lightning Charging Cable,1,14.95,1/25/2019 10:48,"684 5th St, Atlanta, GA 30301"
150483,Vareebadd Phone,1,400,1/25/2019 10:48,"763 Wilson St, Portland, OR 97035"
147196,AAA Batteries (4-pack),5,2.99,1/25/2019 10:53,"372 Willow St, New York City, NY 10001"
148549,Bose SoundSport Headphones,1,99.99,1/25/2019 10:53,"578 14th St, Austin, TX 73301"
149890,Bose SoundSport Headphones,1,99.99,1/25/2019 10:59,"525 Lake St, Los Angeles, CA 90001"
145528,20in Monitor,1,109.99,1/25/2019 11:01,"710 River St, Seattle, WA 98101"
145444,Lightning Charging Cable,2,14.95,1/25/2019 11:06,"379 Park St, San Francisco, CA 94016"
141491,Bose SoundSport Headphones,1,99.99,1/25/2019 11:10,"529 Park St, Portland, OR 97035"
149767,AA Batteries (4-pack),3,3.84,1/25/2019 11:10,"335 9th St, Austin, TX 73301"
141869,20in Monitor,1,109.99,1/25/2019 11:13,"528 Maple St, Los Angeles, CA 90001"
144366,AA Batteries (4-pack),1,3.84,1/25/2019 11:25,"932 8th St, Boston, MA 02215"
144499,Google Phone,1,600,1/25/2019 11:25,"888 River St, New York City, NY 10001"
147986,Apple Airpods Headphones,1,150,1/25/2019 11:25,"64 North St, San Francisco, CA 94016"
145975,Flatscreen TV,1,300,1/25/2019 11:26,"496 14th St, Los Angeles, CA 90001"
149694,AAA Batteries (4-pack),2,2.99,1/25/2019 11:26,"682 10th St, Portland, OR 97035"
142784,AAA Batteries (4-pack),4,2.99,1/25/2019 11:27,"301 Park St, New York City, NY 10001"
146608,27in 4K Gaming Monitor,1,389.99,1/25/2019 11:27,"844 12th St, New York City, NY 10001"
143909,Wired Headphones,1,11.99,1/25/2019 11:30,"189 5th St, Dallas, TX 75001"
149951,USB-C Charging Cable,1,11.95,1/25/2019 11:34,"660 Adams St, Austin, TX 73301"
144186,Bose SoundSport Headphones,1,99.99,1/25/2019 11:36,"688 North St, Los Angeles, CA 90001"
145396,AAA Batteries (4-pack),1,2.99,1/25/2019 11:39,"171 South St, Atlanta, GA 30301"
147504,USB-C Charging Cable,1,11.95,1/25/2019 11:39,"887 Lakeview St, New York City, NY 10001"
149785,Lightning Charging Cable,1,14.95,1/25/2019 11:41,"902 1st St, San Francisco, CA 94016"
143068,Bose SoundSport Headphones,1,99.99,1/25/2019 11:49,"587 North St, San Francisco, CA 94016"
143068,Apple Airpods Headphones,1,150,1/25/2019 11:49,"587 North St, San Francisco, CA 94016"
146183,AAA Batteries (4-pack),1,2.99,1/25/2019 11:51,"325 12th St, San Francisco, CA 94016"
142521,20in Monitor,1,109.99,1/25/2019 11:58,"153 Center St, Los Angeles, CA 90001"
141238,Wired Headphones,1,11.99,1/25/2019 11:59,"387 10th St, Austin, TX 73301"
141967,iPhone,1,700,1/25/2019 12:02,"397 Meadow St, Los Angeles, CA 90001"
141967,Wired Headphones,1,11.99,1/25/2019 12:02,"397 Meadow St, Los Angeles, CA 90001"
143993,27in 4K Gaming Monitor,1,389.99,1/25/2019 12:04,"46 Spruce St, San Francisco, CA 94016"
142887,Wired Headphones,1,11.99,1/25/2019 12:14,"507 Willow St, San Francisco, CA 94016"
148128,iPhone,1,700,1/25/2019 12:14,"222 12th St, Los Angeles, CA 90001"
142102,AAA Batteries (4-pack),1,2.99,1/25/2019 12:15,"427 Chestnut St, New York City, NY 10001"
144946,ThinkPad Laptop,1,999.99,1/25/2019 12:17,"335 Spruce St, San Francisco, CA 94016"
149004,USB-C Charging Cable,1,11.95,1/25/2019 12:21,"872 Madison St, Boston, MA 02215"
144326,USB-C Charging Cable,1,11.95,1/25/2019 12:22,"63 Center St, New York City, NY 10001"
147389,Flatscreen TV,1,300,1/25/2019 12:22,"292 Pine St, New York City, NY 10001"
147814,Apple Airpods Headphones,1,150,1/25/2019 12:26,"965 Sunset St, Portland, ME 04101"
149636,27in FHD Monitor,1,149.99,1/25/2019 12:26,"547 9th St, New York City, NY 10001"
143519,AAA Batteries (4-pack),1,2.99,1/25/2019 12:27,"821 West St, Los Angeles, CA 90001"
149655,Lightning Charging Cable,1,14.95,1/25/2019 12:28,"253 River St, Austin, TX 73301"
148029,iPhone,1,700,1/25/2019 12:33,"868 Spruce St, Boston, MA 02215"
148029,Lightning Charging Cable,1,14.95,1/25/2019 12:33,"868 Spruce St, Boston, MA 02215"
141735,34in Ultrawide Monitor,1,379.99,1/25/2019 12:34,"997 Jefferson St, New York City, NY 10001"
142939,LG Washing Machine,1,600,1/25/2019 12:35,"5 Spruce St, San Francisco, CA 94016"
141501,AA Batteries (4-pack),1,3.84,1/25/2019 12:38,"738 Dogwood St, Los Angeles, CA 90001"
149950,Apple Airpods Headphones,1,150,1/25/2019 12:49,"174 Jackson St, Atlanta, GA 30301"
148605,Google Phone,1,600,1/25/2019 12:51,"179 Cedar St, Portland, OR 97035"
142297,USB-C Charging Cable,1,11.95,1/25/2019 12:58,"539 Willow St, Los Angeles, CA 90001"
147846,AA Batteries (4-pack),1,3.84,1/25/2019 13:00,"665 7th St, Los Angeles, CA 90001"
144646,Bose SoundSport Headphones,1,99.99,1/25/2019 13:08,"485 Jackson St, Dallas, TX 75001"
146644,AA Batteries (4-pack),1,3.84,1/25/2019 13:10,"815 Adams St, New York City, NY 10001"
147780,Wired Headphones,1,11.99,1/25/2019 13:12,"70 Forest St, Portland, OR 97035"
149461,AA Batteries (4-pack),1,3.84,1/25/2019 13:13,"716 10th St, Boston, MA 02215"
149188,Bose SoundSport Headphones,1,99.99,1/25/2019 13:15,"906 South St, Dallas, TX 75001"
147628,USB-C Charging Cable,2,11.95,1/25/2019 13:18,"34 Lakeview St, Los Angeles, CA 90001"
146629,Bose SoundSport Headphones,1,99.99,1/25/2019 13:19,"88 Willow St, Seattle, WA 98101"
143823,27in 4K Gaming Monitor,1,389.99,1/25/2019 13:23,"891 8th St, Atlanta, GA 30301"
146393,USB-C Charging Cable,1,11.95,1/25/2019 13:25,"393 8th St, San Francisco, CA 94016"
147341,USB-C Charging Cable,1,11.95,1/25/2019 13:27,"584 9th St, Portland, OR 97035"
149966,Lightning Charging Cable,1,14.95,1/25/2019 13:33,"870 Maple St, Austin, TX 73301"
142256,AAA Batteries (4-pack),1,2.99,1/25/2019 13:37,"226 Jefferson St, San Francisco, CA 94016"
148940,USB-C Charging Cable,1,11.95,1/25/2019 13:39,"136 2nd St, New York City, NY 10001"
146336,AAA Batteries (4-pack),2,2.99,1/25/2019 13:40,"765 Jackson St, New York City, NY 10001"
143833,USB-C Charging Cable,1,11.95,1/25/2019 13:48,"951 1st St, San Francisco, CA 94016"
141713,USB-C Charging Cable,1,11.95,1/25/2019 13:49,"169 Washington St, San Francisco, CA 94016"
142188,USB-C Charging Cable,1,11.95,1/25/2019 13:49,"347 11th St, Los Angeles, CA 90001"
143234,AAA Batteries (4-pack),1,2.99,1/25/2019 13:50,"135 Church St, Austin, TX 73301"
150138,Lightning Charging Cable,1,14.95,1/25/2019 13:50,"144 Cedar St, New York City, NY 10001"
141392,Apple Airpods Headphones,1,150,1/25/2019 13:51,"755 Cherry St, Seattle, WA 98101"
145740,Apple Airpods Headphones,1,150,1/25/2019 13:51,"254 Hill St, Los Angeles, CA 90001"
149858,AAA Batteries (4-pack),1,2.99,1/25/2019 13:54,"43 Elm St, Portland, OR 97035"
146110,Wired Headphones,2,11.99,1/25/2019 13:55,"635 Chestnut St, Atlanta, GA 30301"
148034,AA Batteries (4-pack),1,3.84,1/25/2019 13:55,"49 9th St, Portland, ME 04101"
149224,Lightning Charging Cable,1,14.95,1/25/2019 13:55,"461 West St, Portland, OR 97035"
145177,Lightning Charging Cable,1,14.95,1/25/2019 14:04,"718 Pine St, Dallas, TX 75001"
142657,Bose SoundSport Headphones,1,99.99,1/25/2019 14:13,"538 North St, San Francisco, CA 94016"
146467,Macbook Pro Laptop,1,1700,1/25/2019 14:16,"950 5th St, Los Angeles, CA 90001"
148225,Google Phone,1,600,1/25/2019 14:30,"577 Jackson St, San Francisco, CA 94016"
143830,Flatscreen TV,1,300,1/25/2019 14:41,"125 Washington St, Seattle, WA 98101"
149159,USB-C Charging Cable,1,11.95,1/25/2019 14:43,"144 8th St, Boston, MA 02215"
150299,AA Batteries (4-pack),3,3.84,1/25/2019 14:44,"957 10th St, Seattle, WA 98101"
150026,ThinkPad Laptop,1,999.99,1/25/2019 14:46,"247 Hickory St, San Francisco, CA 94016"
143881,Wired Headphones,1,11.99,1/25/2019 14:47,"399 Johnson St, Los Angeles, CA 90001"
142628,AAA Batteries (4-pack),2,2.99,1/25/2019 14:56,"595 Jefferson St, Portland, ME 04101"
144714,AA Batteries (4-pack),1,3.84,1/25/2019 15:03,"321 6th St, Atlanta, GA 30301"
147656,AA Batteries (4-pack),1,3.84,1/25/2019 15:04,"250 Maple St, Los Angeles, CA 90001"
145949,20in Monitor,1,109.99,1/25/2019 15:05,"300 North St, San Francisco, CA 94016"
149606,iPhone,1,700,1/25/2019 15:08,"721 Lake St, Portland, OR 97035"
149606,Lightning Charging Cable,1,14.95,1/25/2019 15:08,"721 Lake St, Portland, OR 97035"
142590,Wired Headphones,1,11.99,1/25/2019 15:14,"839 Elm St, Austin, TX 73301"
144869,iPhone,1,700,1/25/2019 15:16,"718 Cherry St, New York City, NY 10001"
146331,Lightning Charging Cable,1,14.95,1/25/2019 15:26,"640 Spruce St, Dallas, TX 75001"
143583,Wired Headphones,1,11.99,1/25/2019 15:28,"487 6th St, San Francisco, CA 94016"
147835,Lightning Charging Cable,1,14.95,1/25/2019 15:29,"798 Elm St, Dallas, TX 75001"
142916,Wired Headphones,2,11.99,1/25/2019 15:32,"661 Main St, Seattle, WA 98101"
144861,AA Batteries (4-pack),1,3.84,1/25/2019 15:32,"480 Willow St, Boston, MA 02215"
144861,Lightning Charging Cable,1,14.95,1/25/2019 15:32,"480 Willow St, Boston, MA 02215"
141449,USB-C Charging Cable,1,11.95,1/25/2019 15:41,"450 Dogwood St, Boston, MA 02215"
142530,ThinkPad Laptop,1,999.99,1/25/2019 15:54,"745 Maple St, Boston, MA 02215"
148123,AAA Batteries (4-pack),1,2.99,1/25/2019 15:58,"319 Lakeview St, Boston, MA 02215"
143705,AA Batteries (4-pack),2,3.84,1/25/2019 16:06,"954 10th St, Atlanta, GA 30301"
146759,ThinkPad Laptop,1,999.99,1/25/2019 16:06,"971 13th St, Seattle, WA 98101"
143525,AA Batteries (4-pack),3,3.84,1/25/2019 16:22,"822 12th St, San Francisco, CA 94016"
149955,AAA Batteries (4-pack),2,2.99,1/25/2019 16:24,"846 Main St, Seattle, WA 98101"
150049,AAA Batteries (4-pack),1,2.99,1/25/2019 16:25,"280 Adams St, Atlanta, GA 30301"
147016,AAA Batteries (4-pack),1,2.99,1/25/2019 16:26,"807 7th St, Dallas, TX 75001"
149015,USB-C Charging Cable,1,11.95,1/25/2019 16:34,"3 Lakeview St, Austin, TX 73301"
145581,Vareebadd Phone,1,400,1/25/2019 16:39,"661 Maple St, San Francisco, CA 94016"
144824,20in Monitor,1,109.99,1/25/2019 16:52,"886 Forest St, San Francisco, CA 94016"
146058,20in Monitor,1,109.99,1/25/2019 16:55,"39 2nd St, Boston, MA 02215"
146375,USB-C Charging Cable,1,11.95,1/25/2019 16:58,"370 Jackson St, Portland, OR 97035"
143355,27in 4K Gaming Monitor,1,389.99,1/25/2019 17:02,"195 4th St, Los Angeles, CA 90001"
148380,ThinkPad Laptop,1,999.99,1/25/2019 17:04,"369 6th St, New York City, NY 10001"
149615,27in FHD Monitor,1,149.99,1/25/2019 17:18,"604 14th St, Los Angeles, CA 90001"
146863,Macbook Pro Laptop,1,1700,1/25/2019 17:20,"864 Lakeview St, Atlanta, GA 30301"
148999,Apple Airpods Headphones,1,150,1/25/2019 17:23,"797 Jackson St, New York City, NY 10001"
142594,USB-C Charging Cable,1,11.95,1/25/2019 17:25,"370 Park St, Atlanta, GA 30301"
143221,AAA Batteries (4-pack),1,2.99,1/25/2019 17:32,"106 Sunset St, New York City, NY 10001"
143654,AA Batteries (4-pack),1,3.84,1/25/2019 17:36,"762 8th St, Los Angeles, CA 90001"
146645,Lightning Charging Cable,1,14.95,1/25/2019 17:36,"176 7th St, Dallas, TX 75001"
144095,Flatscreen TV,1,300,1/25/2019 17:43,"779 Walnut St, Boston, MA 02215"
142807,27in 4K Gaming Monitor,1,389.99,1/25/2019 17:44,"485 Sunset St, Los Angeles, CA 90001"
144487,Google Phone,1,600,1/25/2019 17:46,"314 Lakeview St, Atlanta, GA 30301"
144672,Google Phone,1,600,1/25/2019 17:49,"532 5th St, San Francisco, CA 94016"
144786,Wired Headphones,1,11.99,1/25/2019 17:49,"633 8th St, Los Angeles, CA 90001"
146018,AA Batteries (4-pack),1,3.84,1/25/2019 17:53,"925 Lake St, New York City, NY 10001"
144498,Wired Headphones,1,11.99,1/25/2019 17:58,"289 Church St, Dallas, TX 75001"
141379,AA Batteries (4-pack),1,3.84,1/25/2019 18:00,"378 Center St, San Francisco, CA 94016"
142558,Vareebadd Phone,1,400,1/25/2019 18:00,"961 13th St, Portland, OR 97035"
143825,USB-C Charging Cable,1,11.95,1/25/2019 18:11,"803 13th St, San Francisco, CA 94016"
145586,USB-C Charging Cable,4,11.95,1/25/2019 18:17,"202 Cherry St, San Francisco, CA 94016"
144754,LG Washing Machine,1,600,1/25/2019 18:18,"388 11th St, Boston, MA 02215"
146452,Lightning Charging Cable,1,14.95,1/25/2019 18:18,"541 Lincoln St, Dallas, TX 75001"
149977,Bose SoundSport Headphones,1,99.99,1/25/2019 18:19,"182 South St, San Francisco, CA 94016"
146539,Lightning Charging Cable,1,14.95,1/25/2019 18:21,"374 Cherry St, Portland, ME 04101"
146488,USB-C Charging Cable,1,11.95,1/25/2019 18:25,"515 Lincoln St, New York City, NY 10001"
146658,Wired Headphones,1,11.99,1/25/2019 18:26,"383 1st St, Atlanta, GA 30301"
149895,Bose SoundSport Headphones,1,99.99,1/25/2019 18:26,"339 Maple St, Atlanta, GA 30301"
143149,27in FHD Monitor,1,149.99,1/25/2019 18:27,"207 13th St, Atlanta, GA 30301"
148594,AAA Batteries (4-pack),1,2.99,1/25/2019 18:27,"801 11th St, Portland, OR 97035"
148594,Apple Airpods Headphones,1,150,1/25/2019 18:27,"801 11th St, Portland, OR 97035"
143645,Wired Headphones,1,11.99,1/25/2019 18:31,"715 Jefferson St, San Francisco, CA 94016"
142568,27in FHD Monitor,1,149.99,1/25/2019 18:32,"179 11th St, Boston, MA 02215"
147585,20in Monitor,1,109.99,1/25/2019 18:38,"845 14th St, Dallas, TX 75001"
148169,AA Batteries (4-pack),1,3.84,1/25/2019 18:42,"486 14th St, San Francisco, CA 94016"
149142,Flatscreen TV,1,300,1/25/2019 18:43,"18 9th St, Boston, MA 02215"
141527,Apple Airpods Headphones,1,150,1/25/2019 18:52,"401 Chestnut St, Los Angeles, CA 90001"
144607,USB-C Charging Cable,1,11.95,1/25/2019 18:57,"73 Madison St, New York City, NY 10001"
144607,iPhone,1,700,1/25/2019 18:57,"73 Madison St, New York City, NY 10001"
142401,USB-C Charging Cable,1,11.95,1/25/2019 18:59,"435 Church St, San Francisco, CA 94016"
142587,iPhone,1,700,1/25/2019 18:59,"824 Park St, Boston, MA 02215"
142587,Lightning Charging Cable,1,14.95,1/25/2019 18:59,"824 Park St, Boston, MA 02215"
143470,Wired Headphones,1,11.99,1/25/2019 19:01,"119 Sunset St, Los Angeles, CA 90001"
147561,Lightning Charging Cable,1,14.95,1/25/2019 19:03,"588 Lincoln St, Boston, MA 02215"
143426,USB-C Charging Cable,2,11.95,1/25/2019 19:04,"610 2nd St, New York City, NY 10001"
143622,AA Batteries (4-pack),1,3.84,1/25/2019 19:05,"686 9th St, Dallas, TX 75001"
145297,AA Batteries (4-pack),1,3.84,1/25/2019 19:06,"961 Meadow St, Atlanta, GA 30301"
144174,27in 4K Gaming Monitor,1,389.99,1/25/2019 19:12,"447 Main St, Boston, MA 02215"
144071,ThinkPad Laptop,1,999.99,1/25/2019 19:17,"312 Washington St, San Francisco, CA 94016"
141247,27in FHD Monitor,1,149.99,1/25/2019 19:19,"512 Wilson St, San Francisco, CA 94016"
145886,Wired Headphones,1,11.99,1/25/2019 19:21,"13 Main St, Los Angeles, CA 90001"
142705,Lightning Charging Cable,1,14.95,1/25/2019 19:24,"980 Johnson St, Dallas, TX 75001"
146209,Lightning Charging Cable,1,14.95,1/25/2019 19:30,"339 Adams St, Seattle, WA 98101"
148957,Wired Headphones,2,11.99,1/25/2019 19:31,"89 South St, San Francisco, CA 94016"
142563,Macbook Pro Laptop,1,1700,1/25/2019 19:32,"360 Dogwood St, Seattle, WA 98101"
148671,Lightning Charging Cable,1,14.95,1/25/2019 19:32,"87 Lakeview St, Los Angeles, CA 90001"
142528,34in Ultrawide Monitor,1,379.99,1/25/2019 19:33,"140 Johnson St, Los Angeles, CA 90001"
146285,Bose SoundSport Headphones,1,99.99,1/25/2019 19:38,"356 Lincoln St, Boston, MA 02215"
147376,27in 4K Gaming Monitor,1,389.99,1/25/2019 19:39,"92 Madison St, San Francisco, CA 94016"
148587,AAA Batteries (4-pack),1,2.99,1/25/2019 19:41,"921 Madison St, Atlanta, GA 30301"
149549,Bose SoundSport Headphones,1,99.99,1/25/2019 19:46,"57 Park St, New York City, NY 10001"
149605,AA Batteries (4-pack),1,3.84,1/25/2019 19:52,"975 Hickory St, Boston, MA 02215"
143051,iPhone,1,700,1/25/2019 19:53,"500 Dogwood St, Boston, MA 02215"
145888,ThinkPad Laptop,1,999.99,1/25/2019 19:55,"245 Highland St, San Francisco, CA 94016"
145534,Lightning Charging Cable,1,14.95,1/25/2019 19:57,"124 Forest St, Portland, OR 97035"
141720,USB-C Charging Cable,1,11.95,1/25/2019 19:58,"317 Center St, New York City, NY 10001"
142665,Bose SoundSport Headphones,1,99.99,1/25/2019 19:58,"997 10th St, Los Angeles, CA 90001"
148868,Apple Airpods Headphones,1,150,1/25/2019 20:00,"460 Willow St, Austin, TX 73301"
148479,Lightning Charging Cable,3,14.95,1/25/2019 20:03,"341 Cherry St, Atlanta, GA 30301"
149234,Lightning Charging Cable,1,14.95,1/25/2019 20:04,"898 2nd St, Atlanta, GA 30301"
141957,USB-C Charging Cable,2,11.95,1/25/2019 20:06,"229 Hickory St, San Francisco, CA 94016"
148822,USB-C Charging Cable,1,11.95,1/25/2019 20:07,"376 Cedar St, Seattle, WA 98101"
145826,Flatscreen TV,1,300,1/25/2019 20:09,"366 Highland St, Atlanta, GA 30301"
142767,34in Ultrawide Monitor,1,379.99,1/25/2019 20:12,"128 Center St, Atlanta, GA 30301"
145066,Bose SoundSport Headphones,1,99.99,1/25/2019 20:13,"86 Main St, Dallas, TX 75001"
150313,Flatscreen TV,1,300,1/25/2019 20:15,"888 South St, Boston, MA 02215"
150132,Wired Headphones,1,11.99,1/25/2019 20:16,"115 Willow St, New York City, NY 10001"
145794,20in Monitor,1,109.99,1/25/2019 20:19,"407 Jackson St, Dallas, TX 75001"
145766,Lightning Charging Cable,1,14.95,1/25/2019 20:27,"227 Chestnut St, Dallas, TX 75001"
148997,ThinkPad Laptop,1,999.99,1/25/2019 20:30,"655 Washington St, San Francisco, CA 94016"
146895,USB-C Charging Cable,3,11.95,1/25/2019 20:31,"580 West St, San Francisco, CA 94016"
146667,34in Ultrawide Monitor,1,379.99,1/25/2019 20:34,"672 Meadow St, New York City, NY 10001"
150042,Bose SoundSport Headphones,1,99.99,1/25/2019 20:34,"585 8th St, New York City, NY 10001"
146530,Google Phone,1,600,1/25/2019 20:35,"801 Washington St, Atlanta, GA 30301"
146530,USB-C Charging Cable,1,11.95,1/25/2019 20:35,"801 Washington St, Atlanta, GA 30301"
142675,Wired Headphones,1,11.99,1/25/2019 20:37,"455 Forest St, Portland, OR 97035"
144482,Apple Airpods Headphones,1,150,1/25/2019 20:40,"76 11th St, Los Angeles, CA 90001"
143889,27in 4K Gaming Monitor,1,389.99,1/25/2019 20:43,"637 Adams St, Seattle, WA 98101"
142074,Bose SoundSport Headphones,1,99.99,1/25/2019 20:51,"643 Elm St, Boston, MA 02215"
149800,Bose SoundSport Headphones,1,99.99,1/25/2019 21:01,"569 Walnut St, Seattle, WA 98101"
148880,AA Batteries (4-pack),1,3.84,1/25/2019 21:05,"514 Ridge St, Los Angeles, CA 90001"
147602,iPhone,1,700,1/25/2019 21:13,"251 10th St, Atlanta, GA 30301"
145570,AAA Batteries (4-pack),1,2.99,1/25/2019 21:22,"778 4th St, Seattle, WA 98101"
146040,AAA Batteries (4-pack),1,2.99,1/25/2019 21:24,"791 Jefferson St, San Francisco, CA 94016"
144112,Apple Airpods Headphones,1,150,1/25/2019 21:28,"245 River St, Portland, OR 97035"
147096,iPhone,1,700,1/25/2019 21:28,"714 Washington St, San Francisco, CA 94016"
147096,Wired Headphones,1,11.99,1/25/2019 21:28,"714 Washington St, San Francisco, CA 94016"
143431,AA Batteries (4-pack),1,3.84,1/25/2019 21:32,"815 13th St, San Francisco, CA 94016"
141826,Lightning Charging Cable,1,14.95,1/25/2019 21:34,"336 Center St, San Francisco, CA 94016"
144258,Macbook Pro Laptop,1,1700,1/25/2019 21:36,"650 13th St, New York City, NY 10001"
144266,ThinkPad Laptop,1,999.99,1/25/2019 21:39,"279 Wilson St, Boston, MA 02215"
146947,Wired Headphones,1,11.99,1/25/2019 21:51,"852 Ridge St, New York City, NY 10001"
149275,AAA Batteries (4-pack),1,2.99,1/25/2019 21:51,"710 10th St, Los Angeles, CA 90001"
145387,Wired Headphones,1,11.99,1/25/2019 21:52,"608 Dogwood St, Austin, TX 73301"
142974,AA Batteries (4-pack),1,3.84,1/25/2019 21:55,"920 Willow St, San Francisco, CA 94016"
143630,iPhone,1,700,1/25/2019 22:00,"890 Sunset St, San Francisco, CA 94016"
143630,Wired Headphones,1,11.99,1/25/2019 22:00,"890 Sunset St, San Francisco, CA 94016"
148908,Bose SoundSport Headphones,1,99.99,1/25/2019 22:00,"950 Washington St, New York City, NY 10001"
150000,27in 4K Gaming Monitor,1,389.99,1/25/2019 22:03,"455 Forest St, Los Angeles, CA 90001"
148061,USB-C Charging Cable,1,11.95,1/25/2019 22:09,"259 14th St, Boston, MA 02215"
148122,Wired Headphones,2,11.99,1/25/2019 22:11,"861 Willow St, New York City, NY 10001"
141865,Wired Headphones,2,11.99,1/25/2019 22:16,"816 South St, San Francisco, CA 94016"
143209,20in Monitor,1,109.99,1/25/2019 22:21,"373 Chestnut St, San Francisco, CA 94016"
147422,USB-C Charging Cable,1,11.95,1/25/2019 22:21,"53 Madison St, San Francisco, CA 94016"
141870,AA Batteries (4-pack),2,3.84,1/25/2019 22:23,"269 Main St, Dallas, TX 75001"
144344,Google Phone,1,600,1/25/2019 22:26,"188 14th St, Boston, MA 02215"
144344,USB-C Charging Cable,1,11.95,1/25/2019 22:26,"188 14th St, Boston, MA 02215"
144935,34in Ultrawide Monitor,1,379.99,1/25/2019 22:27,"217 Adams St, San Francisco, CA 94016"
143813,AAA Batteries (4-pack),1,2.99,1/25/2019 22:36,"274 Spruce St, Los Angeles, CA 90001"
144529,Lightning Charging Cable,1,14.95,1/25/2019 22:40,"122 Washington St, Dallas, TX 75001"
144110,Vareebadd Phone,1,400,1/25/2019 22:48,"929 Jefferson St, Seattle, WA 98101"
142711,Apple Airpods Headphones,1,150,1/25/2019 22:55,"79 7th St, Boston, MA 02215"
149820,Wired Headphones,1,11.99,1/25/2019 23:07,"7 Johnson St, San Francisco, CA 94016"
145616,Google Phone,1,600,1/25/2019 23:10,"39 13th St, San Francisco, CA 94016"
